Replicon;gene;type;start;end;orientation;color;from;to;subcolor;label_type;lane
chromosome;ccmK;gene;361220;361531;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;ccmK;gene;361620;361973;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl0319;gene;362048;362314;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0320;gene;362385;363260;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0321;gene;363247;364116;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;sbpA;gene;364335;365480;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0323;gene;365851;371277;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0324;gene;371684;373027;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0325;gene;373038;373772;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0326;gene;373827;374501;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0327;gene;374982;375761;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0328;gene;375959;377473;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;psaD;gene;377622;378041;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0330;gene;378186;380198;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0331;gene;381135;383420;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0332;gene;383515;383883;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0333;gene;384407;384757;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0334;gene;384998;385315;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;thrS;gene;385671;387518;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0336;gene;387675;388145;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0337;gene;388196;388561;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl0338;gene;388542;388727;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl0339;gene;388791;389018;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0340;gene;389300;390490;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0341;gene;390487;391359;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0342;gene;391433;392746;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0343;gene;392789;393253;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0344;gene;393531;395921;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0345;gene;395930;396802;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;thrB;gene;397530;398114;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0347;gene;398131;398670;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;ndhD;gene;398957;400573;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0349;gene;400811;401227;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0350;gene;401581;402141;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0351;gene;402259;403167;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0352;gene;403174;403920;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0353;gene;404006;404923;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0354;gene;405302;410716;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0355;gene;410925;411893;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0356;gene;412356;413216;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0357;gene;413237;414868;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr0358;gene;414886;415137;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0359;gene;415381;416127;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0360;gene;416331;417359;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0361;gene;418474;418983;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0362;gene;419058;419549;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0363;gene;419644;420003;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0364;gene;420124;422826;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr0365;gene;422997;423164;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0366;gene;423175;426633;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0367;gene;426657;430133;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr0368;gene;430287;430508;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0369;gene;430925;432430;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0370;gene;433506;434210;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0371;gene;434685;435953;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0372;gene;435913;436539;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0373;gene;436553;437557;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;bioF;gene;437731;438891;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;ruvA;gene;438969;439610;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0376;gene;439607;440152;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0377;gene;440620;441081;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0378;gene;441159;442367;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0379;gene;442487;443245;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0380;gene;443340;443648;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0381;gene;443723;444847;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr0382;gene;444955;445239;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0383;gene;446871;447419;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0384;gene;448247;449176;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0385;gene;449574;450206;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0386;gene;450699;452033;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0387;gene;452145;453701;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0388;gene;454143;455045;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0389;gene;455042;455863;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0390;gene;456014;457753;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0391;gene;457996;459192;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0392;gene;459189;460472;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0393;gene;460466;461047;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0394;gene;461119;462939;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0395;gene;463058;464674;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0396;gene;464674;466155;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0397;gene;466625;469228;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0398;gene;469420;469803;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl0399;gene;469800;470048;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0400;gene;470217;471059;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl0401;gene;471391;471582;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0402;gene;471952;472284;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0403;gene;472356;472685;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0404;gene;472691;473017;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0405;gene;473248;475326;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0406;gene;475640;476902;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0407;gene;477036;477803;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;ccmA;gene;478301;479365;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;trpD;gene;479388;480482;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;trpB;gene;480495;481724;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;trpA;gene;481778;482590;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0412;gene;482644;483600;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;trpC;gene;483799;484671;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;trpE;gene;484616;486823;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0415;gene;487182;488579;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0416;gene;488668;489969;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;aroB;gene;489982;491166;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0418;gene;491320;492165;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0419;gene;492211;493122;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0420;gene;493281;494213;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0421;gene;494249;495022;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0422;gene;495093;496292;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0423;gene;496392;497750;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0424;gene;497833;499095;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0425;gene;499108;500100;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0426;gene;500137;501198;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;ilvB;gene;501572;503461;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0428;gene;504500;506413;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0429;gene;506544;507374;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0430;gene;507978;508844;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr0431;gene;509007;509249;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0432;gene;509313;512093;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0433;gene;512707;513138;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0434;gene;513409;513741;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0435;gene;513741;514127;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0436;gene;514358;515770;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0437;gene;516041;516346;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0438;gene;516616;518649;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0439;gene;518988;519746;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0440;gene;519998;521683;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0441;gene;521749;524256;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;devR;gene;524483;524887;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0443;gene;525207;526079;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0444;gene;526682;527059;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0445;gene;527254;528816;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0446;gene;528893;530164;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0447;gene;530331;530996;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl0448;gene;531013;531198;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl0449;gene;531523;531645;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;apcA;gene;531736;532221;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0451;gene;532806;534275;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0452;gene;534272;535489;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0453;gene;536187;537911;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0454;gene;537989;538945;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0455;gene;539127;539831;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0456;gene;539834;540460;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0457;gene;542435;543082;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0458;gene;543391;543930;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0459;gene;544302;544661;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr0460;gene;545434;545679;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr0461;gene;545660;545950;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0462;gene;546125;551614;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0463;gene;551768;552307;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0464;gene;552327;553847;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0465;gene;553873;554565;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0466;gene;554734;555555;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0467;gene;555635;556687;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0468;gene;556764;557561;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0469;gene;557578;560235;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0470;gene;560273;560650;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0471;gene;560680;561297;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0472;gene;562053;562592;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0473;gene;562797;563570;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0474;gene;563847;565637;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0475;gene;565700;566473;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0476;gene;566585;567409;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0477;gene;567782;568567;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0478;gene;568722;573848;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0479;gene;573824;575155;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0480;gene;575338;576162;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0481;gene;576231;576794;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr0482;gene;577150;577344;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0483;gene;577593;578954;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0484;gene;579200;580126;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr0485;gene;580727;581005;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0486;gene;581002;581670;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0487;gene;582043;582639;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0488;gene;582738;583550;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0489;gene;583662;586343;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0490;gene;586449;587126;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl0491;gene;587221;587478;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0492;gene;587506;588186;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0493;gene;588267;590450;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr0494;gene;590471;590647;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0495;gene;590726;592066;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0496;gene;592111;592839;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0497;gene;593129;594049;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0498;gene;594224;595411;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0499;gene;595610;597223;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr0500;gene;597658;597834;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0501;gene;597966;598376;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0502;gene;598449;598904;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr0503;gene;598957;599157;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0504;gene;599141;599608;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr0505;gene;599608;599784;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0506;gene;599873;600457;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0507;gene;600492;601676;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0508;gene;601676;602239;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0509;gene;602481;603005;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0510;gene;603121;605130;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0511;gene;605366;605962;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0512;gene;605992;606798;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0513;gene;606788;607351;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl0514;gene;607496;607714;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0515;gene;607888;608610;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr0516;gene;608845;609015;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0517;gene;609201;610178;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0518;gene;610600;610983;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0519;gene;611123;611776;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0520;gene;611773;612555;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;patA;gene;612610;613749;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0522;gene;614580;615518;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;pecB;gene;616378;616896;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;pecA;gene;616972;617460;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;pecC;gene;617607;618443;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;pecE;gene;618519;619280;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;pecF;gene;619696;620217;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;cpcB;gene;620818;621339;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;cpcA;gene;621429;621920;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;cpcC;gene;622058;622918;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;cpcD;gene;623050;623292;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;cpcE;gene;623306;624136;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;cpcF;gene;624239;624841;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;cpcG1;gene;624879;625718;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;cpcG2;gene;625766;626509;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;cpcG3;gene;626548;627261;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;cpcG4;gene;627371;628132;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0538;gene;628293;629105;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0539;gene;629110;629748;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0540;gene;629976;632966;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0541;gene;632980;633462;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0542;gene;633608;635329;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0543;gene;635773;636699;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0544;gene;636694;637020;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0545;gene;637215;637829;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0546;gene;637970;639349;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0547;gene;639638;641680;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0548;gene;641851;643134;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0549;gene;643318;643719;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl0550;gene;643804;644022;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl0551;gene;644033;644221;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0552;gene;644556;645125;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0553;gene;645155;645667;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0554;gene;645924;646316;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0555;gene;646398;646952;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0556;gene;647249;648469;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0557;gene;648482;650272;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0558;gene;650328;653369;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0559;gene;653606;654184;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl0560;gene;654181;654381;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl0561;gene;654391;654516;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0562;gene;654843;657062;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0563;gene;657224;657847;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0564;gene;658123;659316;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0565;gene;659511;659951;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0566;gene;660534;661172;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0567;gene;661198;662190;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0568;gene;662555;663622;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0569;gene;663619;664023;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;txlA;gene;664184;664762;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0571;gene;664868;665749;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl0572;gene;666084;666311;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;cphA;gene;666663;668573;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;aroF;gene;668619;669749;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0575;gene;669829;670143;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0576;gene;670275;670598;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0577;gene;670707;671204;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;dnaB;gene;671284;673923;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;rpl9;gene;674056;674514;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0580;gene;674746;675519;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asr0581;gene;675943;676173;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0582;gene;676349;677545;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0583;gene;677653;679893;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0584;gene;679928;681130;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0585;gene;681153;682127;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0586;gene;682169;683164;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0587;gene;683166;684101;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl0588;gene;684479;684637;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0589;gene;684721;685728;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0590;gene;685900;686505;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0591;gene;686901;687272;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0592;gene;687329;689047;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0593;gene;689504;690595;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0594;gene;690698;693298;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl0595;gene;693462;693659;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0596;gene;693751;694410;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;asl0597;gene;694477;694734;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0598;gene;695051;695746;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0599;gene;696196;698103;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0600;gene;698393;698881;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0601;gene;698999;700069;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;ntcB;gene;700280;701218;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0603;gene;701461;701766;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0604;gene;701763;702122;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0605;gene;702283;703479;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;petC;gene;703623;704033;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;nirA;gene;704679;706289;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;nrtA;gene;706423;707745;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;nrtB;gene;707802;708641;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;nrtC;gene;708712;710685;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;nrtD;gene;710765;711598;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;narB;gene;711707;713947;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0613;gene;714204;714671;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0614;gene;714771;715232;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0615;gene;715818;716369;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0616;gene;716601;717281;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0617;gene;717353;717919;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0618;gene;718010;718738;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0619;gene;718745;719248;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0620;gene;719275;719649;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0621;gene;719661;720446;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0622;gene;720570;722213;1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0623;gene;722342;723694;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;glcE;gene;723731;725026;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0625;gene;725168;725878;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;all0626;gene;725963;727054;-1;#4682B4;NA;NA;NA;bold.italic;1
chromosome;alr0627;gene;727672;730395;1;#4682B4;NA;NA;NA;bold.italic;1
