Replicon;gene;type;start;end;orientation;color;lane;from;to;subcolor;label_type
chromosome;ccmA;gene;334568;335623;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0933;gene;335819;336295;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;rps15;gene;336313;336582;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0932;gene;336747;337760;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0931;gene;337861;338331;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0930;gene;338503;339096;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;apcD;gene;339140;339625;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;metX;gene;339737;340966;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0926;gene;341135;342139;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0925;gene;342151;342759;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;infC;gene;343026;343559;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0975;gene;343863;344720;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0924;gene;344744;345298;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;epsB;gene;345536;347806;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0922;gene;348384;348734;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0976;gene;348701;349429;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0977;gene;349468;350298;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0978;gene;350509;350916;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0980;gene;351036;351467;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0981;gene;351538;352101;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;rfbB;gene;352263;353555;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;rfbF;gene;353552;354322;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;rfbG;gene;354323;355405;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;rfbC;gene;355424;355993;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1610;gene;355909;357210;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1611;gene;357245;357697;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1612;gene;357748;358608;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1613;gene;358760;359350;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1614;gene;359668;359973;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;rfbE;gene;360030;361166;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1616;gene;361163;362188;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1617;gene;362185;363420;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1618;gene;363433;364218;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1619;gene;364247;364996;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1062;gene;365274;365621;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1063;gene;365716;367785;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;rfbU;gene;367807;368910;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1065;gene;369149;370219;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1066;gene;370285;371490;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;galE;gene;371487;372509;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1068;gene;372811;373167;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1069;gene;373231;373644;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1070;gene;373654;374511;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1071;gene;374646;375452;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;yefA;gene;375470;376432;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1073;gene;376485;377639;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1074;gene;377620;378951;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1075;gene;379065;379913;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1076;gene;380030;381175;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1077;gene;381177;382337;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr1765;gene;382392;382646;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr1766;gene;382643;382873;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;galE;gene;382949;383266;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1079;gene;383300;383794;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr1768;gene;384050;384247;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1081;gene;384343;384975;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1082;gene;384980;385390;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1083;gene;385467;386012;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1084;gene;386177;386617;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1085;gene;386681;387955;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1087;gene;388116;389201;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1025;gene;389175;390353;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssl1972;gene;390353;390634;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1024;gene;390905;391729;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sucC;gene;391899;393104;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1022;gene;393121;393849;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1021;gene;393996;396017;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1020;gene;396057;396941;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1090;gene;397037;398143;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;hliA;gene;398188;398361;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;HAGH1;gene;398441;399214;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;pyrC;gene;399275;400600;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;amt2;gene;400720;402048;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1400;gene;402290;403432;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0670;gene;403552;404427;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;nucH;gene;404545;410184;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0654;gene;410315;414544;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;cysC;gene;414871;415404;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;exbB;gene;415562;416245;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0678;gene;416356;417165;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;fmu;gene;417201;418541;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0680;gene;418704;419126;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0681;gene;418963;420264;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;hisD;gene;420502;421731;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0651;gene;421765;422259;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0650;gene;422253;422612;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0649;gene;422772;423509;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;lim;gene;423490;424566;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0647;gene;424694;425464;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;cyaA;gene;425468;427738;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0645;gene;427777;428544;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0644;gene;428619;429614;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0686;gene;429810;430169;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ureG;gene;430424;431044;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;pleD;gene;431350;432795;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0641;gene;432779;434308;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;Sac1;gene;434320;436158;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0688;gene;436234;437265;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr1155;gene;437705;437908;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0689;gene;437922;439118;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0639;gene;439184;440437;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0638;gene;440610;441986;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ycf45;gene;442164;443933;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;thiE;gene;443913;444944;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;btpA;gene;445061;445924;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr0695;gene;446230;446751;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1590;gene;446807;447694;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1591;gene;447831;448979;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1592;gene;449166;450041;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1593;gene;450740;451651;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1594;gene;451735;452922;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1595;gene;453214;454446;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1516;gene;454712;456586;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;pxcA;gene;456975;458297;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1515;gene;458408;458857;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1597;gene;459200;460096;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;hsp17;gene;460250;460690;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ccsA;gene;460956;461960;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1512;gene;462147;462554;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;lipA;gene;462809;463678;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1511;gene;463690;464307;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1510;gene;464437;465177;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ycf20;gene;465232;465561;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1599;gene;465927;466493;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1600;gene;466588;467037;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;psaM;gene;467201;467296;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1601;gene;467436;467813;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;lpxC;gene;467836;468666;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1507;gene;469001;469546;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1603;gene;469592;470914;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ftsH;gene;471080;472930;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr2699;gene;473414;473662;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;vapC;gene;473953;474204;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;vapB;gene;474205;474432;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssl2920;gene;474789;475007;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1505;gene;475110;475445;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1504;gene;475435;475743;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1503;gene;475873;477399;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;gltB;gene;477668;482320;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr2708;gene;482542;482703;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr2711;gene;482945;483199;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;gdhB;gene;483326;484564;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;cbiA;gene;484799;486247;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1500;gene;486244;487353;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1609;gene;487287;489377;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1041;gene;489722;490888;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1042;gene;491006;491449;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1043;gene;491496;492059;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;mcpA;gene;492130;494739;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1045;gene;494828;495619;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1046;gene;495626;496006;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;pleD;gene;496450;497844;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1048;gene;498076;501096;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1011;gene;501178;501990;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;rps32;gene;502042;502215;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1050;gene;502314;503747;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;envM;gene;503883;504719;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1052;gene;504755;505267;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1053;gene;505356;506159;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;frpC;gene;506252;508027;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;chlH;gene;508515;512510;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1056;gene;512615;514633;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1006;gene;514847;515944;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1005;gene;516088;516897;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1004;gene;517027;518211;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1003;gene;518287;520272;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssl1923;gene;520682;520840;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssl1922;gene;520918;521169;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssl1920;gene;521076;521357;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ycf22;gene;521483;522853;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1001;gene;523016;523798;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssl1918;gene;523821;524114;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1753;gene;524346;529595;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;gpsA;gene;529696;530688;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1647;gene;530717;531235;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;glnA;gene;531446;532867;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1759;gene;533086;537474;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1760;gene;537471;538418;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ytfC;gene;538415;539020;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1643;gene;539288;539854;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1762;gene;540098;540763;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1763;gene;540863;542065;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1642;gene;542105;542596;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;capA;gene;542803;543342;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;gad;gene;543468;544871;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr2962;gene;545029;545253;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1767;gene;545250;545588;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1640;gene;545591;546556;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ureD;gene;546553;547278;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1638;gene;547425;547874;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1768;gene;548236;549132;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;fbp;gene;549129;549701;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1770;gene;549994;550329;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1771;gene;550563;552170;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1635;gene;552220;552867;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;psbK;gene;553065;553202;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1752;gene;553297;554019;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr3122;gene;554289;554546;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1846;gene;554727;555050;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1847;gene;555262;555606;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;hisD;gene;555642;556946;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;merA;gene;557423;558979;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1751;gene;559015;559350;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ureC;gene;559461;561170;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1749;gene;561188;561658;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1851;gene;562557;563045;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr3129;gene;563105;563290;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1946;gene;563448;565925;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ycf23;gene;566059;566805;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1945;gene;566983;568905;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;rub;gene;569141;569488;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr2034;gene;569544;570572;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;psbE;gene;570658;570903;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;psbF;gene;570940;571074;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;psbL;gene;571084;571203;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;psbJ;gene;571236;571355;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;proB;gene;571440;572567;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr3452;gene;572736;572909;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr2036;gene;573494;574510;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr2037;gene;574562;575464;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr2038;gene;575477;576127;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1942;gene;576139;576903;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;gyrA;gene;576934;579768;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;divK;gene;579646;580194;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr2042;gene;580228;581055;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1940;gene;581052;581525;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1939;gene;581518;582162;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr3465;gene;582238;582477;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1938;gene;582481;583092;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;fur;gene;583157;583573;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;zntC;gene;583680;584696;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr2044;gene;584674;585543;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr2045;gene;585497;586342;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr3467;gene;586858;587145;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr2046;gene;587228;593125;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;phoH;gene;593257;594243;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr2048;gene;594454;595650;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr2049;gene;595733;596311;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;cpcG;gene;596540;597247;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr2052;gene;597591;598487;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1934;gene;598484;598930;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr2053;gene;599062;599913;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;dnaJ;gene;599910;600833;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;dnaK;gene;600942;603308;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;gylA;gene;603443;604726;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1930;gene;605541;606035;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;comEc;gene;606465;608594;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1906;gene;609469;610053;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1907;gene;609948;610487;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1908;gene;611057;612832;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1909;gene;613102;613743;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;amiA;gene;613801;614817;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1911;gene;614841;615269;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1837;gene;615266;615703;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1912;gene;615968;616324;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1913;gene;616456;616809;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1914;gene;616822;617178;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1835;gene;617390;618187;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1834;gene;618311;618715;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1915;gene;619215;619529;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1916;gene;619618;620469;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1917;gene;620560;621468;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1918;gene;621561;622247;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ftsI;gene;622300;624123;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1832;gene;624136;624594;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;glcF;gene;624899;626281;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll1830;gene;626349;627425;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1919;gene;627572;629272;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1920;gene;629398;630504;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0998;gene;630555;631592;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssl1911;gene;631896;632093;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1019;gene;632213;633157;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0997;gene;633789;634880;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0996;gene;634892;636247;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sqdB;gene;636372;637523;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;ssr1698;gene;637666;637956;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0995;gene;637993;638688;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0994;gene;638774;639583;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0993;gene;639516;640613;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;argD;gene;640737;642026;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1023;gene;642153;642467;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1024;gene;642474;643115;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1025;gene;643144;643482;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0992;gene;643549;644379;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0990;gene;644388;645497;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1028;gene;646129;658047;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;chlI;gene;658262;659335;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;tyrS;gene;659370;660584;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1032;gene;660772;661125;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1033;gene;661122;662819;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;tyrS;gene;662952;663188;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1034;gene;663342;663731;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1035;gene;663788;664315;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0986;gene;664394;664780;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0985;gene;664903;667017;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0984;gene;666929;667375;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;slr1037;gene;667447;667842;1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0983;gene;667852;668481;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0982;gene;668776;669162;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0981;gene;669254;669751;-1;#FFFFFF;2;NA;NA;NA;bold.italic
chromosome;sll0980;gene;669759;670949;-1;#FFFFFF;2;NA;NA;NA;bold.italic
